1002308	2	7	-8
1002344	1	7	9
1002349	1	7	-9
1002361	1	2	-9
1002382	2	8	-6
1002390	2	0	-9
1002393	0	3	-9
1002423	0	4	-9
1002426	2	0	-9
1002440	0	5	-9
1002460	1	5	-9
1002476	0	4	-1
1002480	1	7	-1
1002489	1	7	-9
1002495	1	6	-8
1002503	1	3	-5
1002505	2	5	4
1002534	0	0	-9
1002547	2	8	8
1002550	1	5	-1
1002560	2	7	3
1002603	0	0	-9
1002614	2	3	6
1002628	2	7	-5
1002640	0	5	3
1002662	2	9	3
1002665	1	7	6
1002666	1	6	8
1002667	1	6	4
1002670	1	5	-7
1002675	1	2	-8
1002676	2	6	6
1002679	1	5	6
1002680	1	4	-1
1002681	2	5	-8
1002682	2	7	8
1002683	1	5	5
1002686	1	4	5
1002688	1	5	8
1002689	1	4	2
1002690	1	5	8
1002691	2	7	-9
1002696	1	6	-8
1002698	1	6	-7
1002704	1	3	6
1002713	1	7	2
1002716	1	7	6
1002717	2	6	-8
1002718	2	5	1
1002729	1	6	8
1002733	2	6	-1
1002735	1	6	-9
1002738	2	6	-4
1002740	1	5	5
1002745	1	4	9
1002746	1	6	8
1002750	1	4	5
1002761	1	0	9
1002763	1	0	8
1002771	1	5	-1
1002776	1	7	8
1002780	1	2	6
1002813	1	0	1
1002822	1	5	5
1002825	2	7	-7
1002841	0	8	3
1002867	2	5	-9
1002869	1	6	5
1002875	1	6	-9
1002896	1	5	2
1002901	0	8	6
1002906	1	0	6
1002908	1	4	-3
1002909	1	0	-10
1002915	2	6	-9
1002926	1	5	4
1002955	1	8	-6
1002966	1	4	-6
1002970	1	0	-7
1003015	2	6	-9
1003034	2	7	-9
1003095	0	0	-1
1003168	0	3	4
1003174	1	7	-7
1003191	2	5	8
1003239	1	6	8
1003299	0	3	-9
1003357	2	0	-1
1003404	0	0	-9
1003447	2	3	-9
1003451	0	0	5
1003463	1	0	-9
1003469	0	5	8
1003483	2	7	-9
1003486	2	8	-3
1003500	1	4	-9
1003506	2	0	-1
1003523	1	5	-1
1003548	1	0	5
1003574	0	2	5
1003577	1	7	-9
1003583	2	7	-9
1003588	1	3	-9
1003592	1	3	-2
1003622	0	3	8
1003626	1	0	7
1003627	1	6	-9
1003638	1	5	-9
1003642	2	5	-9
1003650	1	0	-9
1003654	1	0	-9
1003658	1	6	-9
1003664	1	0	-9
1003681	2	0	-5
1003703	1	0	-6
1003704	2	6	-7
1003714	1	0	-9
1003718	0	1	-9
1003724	1	4	-9
1003727	1	3	-3
1003737	1	4	8
1003755	1	5	-9
1003756	1	6	5
1003762	2	0	-9
1003779	2	4	4
1003791	1	3	-9
1003803	1	3	4
1003811	2	0	-9
1003831	0	5	-5
1003869	0	3	1
1003872	0	3	-9
1003874	0	2	-9
1003877	1	0	-5
1003912	1	0	4
1003924	2	3	5
1003948	0	0	-1
1003951	1	4	3
1003974	0	2	8
1003986	1	0	-9
1004053	0	3	-9
1004072	1	6	-9
1004077	1	5	2
1004095	0	2	-9
1004110	2	6	5
1004153	2	4	-9
1004171	2	0	-9
1004176	1	0	-9
1004185	2	4	-9
1004192	0	0	-4
1004237	1	6	7
1004242	2	5	-9
1004296	1	4	-9
1004346	1	0	5
1004350	0	5	2
1004356	2	2	-9
1004364	1	4	4
1004442	1	6	9
1004493	0	7	-1
1004502	0	0	-9
1004525	1	5	-9
1004539	2	7	-9
1004560	2	0	-9
1004565	2	8	9
1004568	1	6	-9
1004584	2	7	6
1004585	2	7	5
1004586	1	5	8
1004588	2	6	-9
1004591	1	7	-9
1004593	1	6	2
1004594	1	0	3
1004596	1	8	9
1004598	1	4	4
1004599	2	9	7
1004605	1	7	5
1004607	2	8	5
1004608	1	8	-9
1004609	2	6	6
1004610	2	5	-9
1004616	2	7	8
1004618	2	7	2
1004620	2	9	8
1004622	2	5	-8
1004630	2	7	5
1004631	1	7	8
1004633	2	4	8
1004635	2	5	3
1004644	2	6	-7
1004651	1	8	8
1004653	2	5	-7
1004665	2	6	-6
1004666	2	6	-9
1004674	2	8	9
1004675	1	5	-7
1004678	1	7	8
1004679	1	7	-4
1004684	1	7	1
1004695	1	6	6
1004698	1	7	3
1004699	2	6	-5
1004700	1	6	5
1004723	1	6	2
1004746	1	6	4
1004771	2	7	4
1004773	2	6	-3
1004775	1	9	-9
1004785	1	5	8
1004812	1	0	-8
1004817	1	5	-9
1004821	0	0	8
1004823	1	0	-9
1004833	1	7	-9
1004834	2	7	5
1004841	1	0	-4
1004855	2	8	-9
1004857	2	8	-9
1004858	2	6	-4
1004860	2	7	-6
1004861	2	8	2
1004886	1	5	9
1004888	1	6	8
1004891	1	7	-7
1004899	1	5	-7
1004907	1	6	4
1004913	1	5	-9
1004926	1	3	1
1005002	2	6	9
1005023	1	6	5
1005037	1	3	3
1005053	2	5	-10
1005064	1	6	6
1005071	1	8	-6
1005072	2	7	-5
1005087	1	7	3
1005091	1	5	-9
1005097	1	7	-7
1005112	1	6	-9
1005135	2	7	8
1005145	1	0	-1
1005154	0	2	-9
1005172	1	3	6
1005173	1	4	4
1005196	1	6	1
1005214	2	7	-2
1005227	1	0	8
1005229	1	0	-9
1005233	2	6	5
1005269	1	6	-5
1005286	1	7	-9
1005341	2	8	9
1005388	1	6	9
1005417	1	3	-3
1005418	1	7	3
1005438	1	8	-9
1005453	1	5	6
1005457	1	6	-5
1005460	2	6	3
1005461	2	8	-1
1005465	1	0	-2
1005472	2	8	-7
1005481	1	4	2
1005485	2	8	-6
1005488	1	5	4
1005531	1	6	3
1005533	1	0	4
1005547	2	8	-9
1005555	2	8	3
1005614	1	5	-9
1005657	0	5	-1
1005659	1	6	4
1005663	0	4	-9
1005668	1	0	4
1005676	2	3	9
1005686	2	7	-9
1005712	0	7	9
1005758	0	0	-9
1005763	2	8	-9
1005774	2	7	7
1005789	1	0	-10
1005797	1	8	3
1005822	1	5	-6
1005872	1	7	3
1005885	2	8	8
1005916	2	7	8
1005945	1	4	-9
1005949	1	3	8
1006025	2	5	3
1006028	2	6	5
1006036	2	8	-5
1006044	1	6	9
1006090	1	5	-6
1006093	2	7	-7
1006113	1	5	4
1006135	2	7	-6
1006144	0	6	-7
1006158	2	0	-9
1006187	1	8	4
1006226	2	6	1
1006243	1	7	-7
1006260	2	7	4
1006261	1	6	-9
1006262	2	7	5
1006292	1	8	4
1006330	1	5	4
1006332	2	8	-9
1006339	1	6	7
1006357	2	3	-6
1006360	2	5	-7
1006386	2	8	3
1006391	1	4	-9
1006392	2	8	5
1006395	2	7	4
1006400	1	5	-10
1006431	2	8	-10
1006436	1	0	6
1006453	0	7	2
1006454	1	0	-8
1006499	2	7	6
1006511	0	6	-5
1006517	2	8	-1
1006518	2	6	-4
1006532	0	4	8
1006536	0	0	8
1006555	2	8	9
1006578	2	8	5
1006580	1	0	3
1006607	0	0	-9
1006612	1	0	-9
1006633	0	7	-8
1006668	2	6	-9
1006690	1	0	7
1006691	1	7	7
1006692	1	4	-9
1006693	1	6	-8
1006697	2	6	-9
1006718	1	0	-1
1006770	1	6	5
1006805	1	3	-9
1006809	1	0	-5
1006830	2	5	-9
1006844	0	7	-5
1006860	1	8	4
1006865	1	0	-2
1006871	1	5	-9
1006889	1	8	-9
1006945	1	0	-7
1006955	2	7	-7
1006956	1	6	-8
1006974	1	5	3
1006980	1	6	-4
1006981	1	4	1
1006983	2	6	-9
1006984	2	6	8
1006985	1	3	6
1006986	2	6	-8
1006989	1	4	-6
1006990	1	6	5
1006991	1	4	7
1006992	1	4	-9
1006994	1	7	-9
1006996	1	2	1
1006999	2	6	9
1007000	1	5	5
1007001	1	0	8
1007003	1	4	4
1007005	1	0	-9
1007009	1	4	-9
1007014	2	4	-9
1007015	1	6	8
1007018	1	5	3
1007022	1	5	4
1007023	1	0	5
1007028	1	6	5
1007030	1	3	8
1007031	1	0	8
1007033	2	0	9
1007034	2	5	6
1007036	1	6	-9
1007050	1	0	5
1007062	1	5	8
1007064	1	5	2
1007065	1	4	2
1007074	1	3	6
1007085	1	5	8
1007093	0	4	8
1007099	1	4	8
1007110	1	0	5
1007121	1	0	9
1007123	1	7	5
1007126	1	7	4
1007128	1	4	7
1007130	2	6	2
1007134	2	3	-9
1007148	1	0	-8
1007152	1	5	-7
1007153	1	0	-2
1007159	0	7	-9
1007170	1	2	8
1007189	1	7	-9
1007197	1	6	-9
1007210	1	4	-7
1007216	1	4	-4
1007263	2	0	-9
1007288	0	3	4
1007311	0	7	-9
1007334	0	0	-9
1007355	2	4	-7
1007359	0	6	3
1007395	1	4	-9
1007411	1	0	8
1007426	0	0	3
1007437	0	4	-9
1007442	2	2	-3
1007454	1	0	-9
1007473	0	0	-9
1007477	1	0	-6
1007478	2	5	-2
1007481	1	4	1
1007488	1	3	-6
1007535	1	3	-9
1007548	1	5	-9
1007571	0	0	8
1007639	1	5	7
1007651	1	5	-7
1007656	1	6	4
1007666	0	4	5
1007672	2	7	-9
1007687	1	7	4
1007702	0	6	4
1007707	0	3	-9
1007712	1	4	-9
1007747	1	2	8
1007805	2	5	-9
1007832	2	8	-9
1007835	2	6	-9
1007900	0	4	3
1007952	1	4	-9
1008059	1	6	-4
1008067	1	8	-3
1008070	1	6	-5
1008076	1	4	-9
1008077	1	0	8
1008079	1	5	-4
1008081	1	0	-5
1008093	1	0	-9
1008102	2	6	-6
1008108	1	6	3
1008112	2	7	9
1008114	2	6	-5
1008122	2	0	-6
1008128	2	8	-8
1008135	1	4	5
1008137	1	4	5
1008146	1	0	-7
1008147	2	8	-6
1008152	1	0	5
1008191	1	5	-4
1008192	1	6	-7
1008227	2	4	-9
1008246	2	3	-9
1008256	2	8	4
1008257	1	0	-9
1008276	1	0	2
1008277	1	0	-9
1008294	1	0	-9
1008299	2	5	-9
1008302	1	6	-3
1008309	1	6	-5
1008310	1	0	8
1008326	1	4	8
1008337	1	0	-1
1008343	0	0	-7
1008347	2	5	-1
1008387	1	4	-9
1008390	1	6	4
1008394	2	5	-9
1008406	1	1	-9
1008422	1	0	7
1008434	1	4	3
1008440	0	3	-9
1008442	2	6	-9
1008448	1	0	-1
1008456	1	4	-5
1008470	1	0	4
1008472	1	0	-9
1008504	1	0	-1
1008508	0	2	-9
1008516	2	6	-7
1008519	2	4	4
1008521	1	4	-9
1008527	0	3	9
1008538	1	3	-9
1008548	1	4	4
1008549	2	0	-5
1008577	0	0	6
1008588	0	0	-7
1008604	1	6	-9
1008617	0	0	-4
1008623	1	4	7
1008626	2	4	-9
1008634	2	4	3
1008657	2	5	-9
1008669	0	4	-5
1008702	2	0	-9
1008747	1	2	-9
1008776	0	3	2
1008780	0	3	-9
1008796	0	2	-9
1008806	1	0	-9
1008808	0	7	8
1008856	1	5	-2
1008861	1	0	-4
1008879	1	7	-1
1008909	2	5	4
1008965	0	4	-9
1008970	2	0	-9
1008982	0	4	4
1009009	0	0	-9
1009135	1	5	7
1009141	2	6	9
1009174	1	4	-7
1009179	1	7	-5
1009214	1	6	-8
1009219	1	5	-1
1009226	0	0	3
1009233	2	6	4
1009239	1	6	-9
1009241	1	0	4
1009255	1	6	-9
1009256	2	7	6
1009261	2	7	2
1009262	1	7	-9
1009264	1	8	-9
1009265	1	6	8
1009267	2	7	5
1009269	1	8	-9
1009273	2	8	-10
1009274	2	7	6
1009275	2	7	8
1009276	2	7	1
1009278	1	8	8
1009284	1	6	-3
1009285	2	7	-9
1009288	1	5	6
1009290	2	6	8
1009292	2	6	8
1009295	2	8	-7
1009298	2	6	-3
1009300	2	7	2
1009305	1	7	8
1009310	1	7	-8
1009316	1	7	8
1009317	2	7	1
1009319	1	6	8
1009323	1	7	6
1009329	1	8	-9
1009332	2	8	9
1009335	1	6	8
1009343	2	6	-7
1009349	2	6	-8
1009358	2	5	8
1009362	1	8	1
1009363	1	6	-9
1009367	1	6	-4
1009378	1	7	8
1009381	1	7	-9
1009384	2	7	-9
1009403	2	0	8
1009405	1	7	9
1009416	2	6	4
1009417	2	4	-8
1009422	1	5	-9
1009434	1	7	-9
1009443	1	8	5
1009447	1	6	-9
1009448	2	6	-7
1009469	1	5	8
1009483	1	6	8
1009507	1	6	8
1009508	1	7	-5
1009519	1	6	-8
1009525	1	4	6
1009530	1	5	4
1009534	1	8	2
1009536	1	6	6
1009540	1	4	5
1009547	2	8	8
1009572	1	6	3
1009575	2	5	6
1009585	2	7	-9
1009586	1	6	5
1009610	2	6	8
1009617	2	6	7
1009618	1	6	-9
1009625	2	7	8
1009656	2	7	-9
1009680	1	4	-9
1009696	1	5	9
1009702	1	5	8
1009777	1	6	-4
1009798	1	0	5
1009802	2	6	7
1009812	2	9	8
1009851	2	8	-9
1009871	1	7	-4
1009872	1	8	6
1009875	2	7	-5
1009879	1	7	8
1009893	1	8	6
1009895	1	9	-2
1009922	2	7	5
1009926	2	4	8
1009936	1	6	-2
1009942	1	0	-9
1010036	2	8	2
1010039	1	4	-9
1010063	1	7	-5
1010082	1	7	-6
1010089	0	3	8
1010090	1	6	9
1010115	1	0	-9
1010156	1	3	8
1010170	2	8	-7
1010182	1	6	8
1010194	1	5	-8
1010206	1	5	4
1010209	0	7	8
1010246	1	0	-4
1010252	1	6	-9
1010260	2	6	4
1010275	2	7	-9
1010290	1	6	8
1010294	1	6	3
1010302	1	7	-9
1010331	1	9	5
1010358	0	6	-9
1010386	1	4	-9
1010387	2	4	4
1010389	0	3	4
1010408	2	4	-8
1010441	2	8	-9
1010444	1	0	5
1010447	1	4	7
1010464	1	0	8
1010487	2	7	-1
1010492	2	6	-9
1010504	2	7	4
1010507	1	5	9
1010508	1	6	2
1010509	1	5	5
1010510	1	7	9
1010534	1	6	2
1010536	1	7	8
1010539	1	5	5
1010540	1	4	5
1010541	1	6	6
1010542	1	6	8
1010546	1	5	8
1010548	2	5	8
1010552	1	6	8
1010554	1	7	-1
1010555	2	4	3
1010556	1	3	-3
1010557	2	7	6
1010561	1	6	-8
1010562	1	5	5
1010568	1	6	1
1010571	1	4	-9
1010572	2	5	2
1010576	1	5	6
1010596	1	6	7
1010600	1	4	5
1010612	1	6	-4
1010621	2	7	9
1010622	2	6	-9
1010626	1	5	2
1010631	1	7	2
1010632	1	4	-8
1010641	2	5	8
1010643	1	6	6
1010646	1	6	8
1010647	1	6	-10
1010652	2	2	4
1010653	2	5	1
1010655	1	4	8
1010659	1	6	3
1010660	1	7	9
1010667	2	2	8
1010668	2	6	-5
1010673	1	6	-9
1010681	1	0	9
1010683	1	6	6
1010687	1	4	8
1010692	1	4	5
1010694	1	5	6
1010724	1	5	2
1010731	1	5	-2
1010756	1	0	6
1010757	1	6	-4
1010758	1	6	9
1010762	1	8	-9
1010763	1	6	6
1010770	2	7	8
1010824	0	5	8
1010837	1	6	-8
1010857	1	6	-7
1010914	1	4	3
1010920	1	5	7
1010949	1	0	4
1010988	1	0	-5
1010992	0	4	-9
1011003	1	7	8
1011007	2	8	-9
1011009	1	7	-8
1011034	0	6	-2
1011107	1	8	-9
1011143	2	4	-9
1011150	1	8	-9
1011155	2	7	-9
1011181	0	8	7
1011218	0	4	-1
1011277	0	0	-10
1011278	0	0	-9
1011288	2	8	-5
1011304	2	8	-8
1011362	1	7	-7
1011364	1	0	-8
1011377	2	6	-2
1011381	2	0	-9
1011425	1	7	-9
1011453	1	8	4
1011473	1	4	-9
1011474	2	8	-1
1011485	0	4	5
1011506	1	7	3
1011515	1	0	-7
1011516	0	6	-4
1011532	1	4	-9
1011565	1	5	8
1011570	2	8	-6
1011573	2	5	-2
1011627	2	8	-9
1011644	1	7	-9
1011656	0	2	-9
1011659	2	5	-9
1011660	1	4	-6
1011701	0	0	9
1011725	2	5	4
1011732	1	5	8
1011759	0	4	-2
1011804	2	8	-9
1011845	0	5	4
1011860	2	5	4
1011879	0	5	6
1011925	2	1	-9
1011970	1	5	-9
1011976	0	7	4
1012068	2	8	-2
1012073	2	7	-8
1012100	0	6	7
1012103	2	3	-9
1012129	0	7	-9
1012133	1	7	-7
1012231	2	6	2
1012274	0	0	4
1012295	0	3	-9
1012314	2	8	-9
1012326	0	6	-9
1012350	2	2	-4
1012391	0	4	-9
1012399	2	4	-9
1012408	1	7	8
1012463	1	7	-8
1012472	1	7	9
1012479	2	8	-4
1012480	1	8	7
1012506	2	6	-10
1012507	2	6	-9
1012512	2	6	-8
1012513	2	7	8
1012514	1	6	8
1012516	1	4	4
1012518	1	7	9
1012519	2	7	1
1012520	2	8	-4
1012521	1	6	3
1012531	1	8	-5
1012532	1	7	-6
1012533	2	9	-9
1012557	1	6	-9
1012581	1	6	3
1012598	1	7	-7
1012620	1	5	2
1012646	2	5	5
1012650	1	6	4
1012653	1	6	-1
1012687	1	0	-7
1012721	2	7	-4
1012724	1	7	9
1012727	1	6	4
1012738	1	5	2
1012765	2	8	-5
1012784	1	7	-10
1012792	0	0	-7
1012794	1	4	5
1012812	1	4	4
1012847	1	0	-9
1012860	2	0	-10
1012863	1	6	4
1012889	2	6	-9
1012891	2	4	-3
1012897	1	6	-5
1012904	1	5	-1
1012906	2	6	5
1012921	1	0	5
1012937	1	4	-3
1012941	2	5	-1
1012953	1	3	-9
1012974	0	3	3
1013026	1	5	5
1013043	2	3	7
1013074	2	7	4
1013083	2	7	-5
1013084	2	6	-1
1013105	1	5	-5
1013110	2	6	-9
1013137	0	4	-9
1013225	2	7	4
1013228	1	2	-9
1013243	1	0	-9
1013325	0	6	-1
1013380	1	0	4
1013381	2	3	4
1013413	0	0	8
1013577	2	5	9
1013578	0	3	-9
1013585	1	3	3
1013688	2	4	-9
1013691	1	4	8
1013696	2	7	9
1013702	1	4	-8
1013703	0	6	2
1013728	1	3	6
1013729	1	3	-1
1013738	2	5	-9
1013757	1	7	-2
1013760	1	6	8
1013761	1	5	-9
1013762	2	7	-1
1013764	1	7	6
1013765	2	2	-9
1013767	2	8	-8
1013768	1	7	-9
1013769	1	6	6
1013770	1	7	2
1013772	2	6	2
1013776	1	3	2
1013785	2	9	3
1013789	2	8	-7
1013791	2	5	6
1013794	1	6	8
1013795	2	6	9
1013799	1	7	4
1013802	1	6	-2
1013804	1	6	-3
1013806	2	6	-1
1013807	2	6	3
1013810	1	7	3
1013812	1	5	-8
1013815	1	7	-7
1013816	1	3	4
1013817	1	5	3
1013818	1	5	-6
1013836	1	7	8
1013838	1	3	8
1013849	1	6	5
1013850	1	0	9
1013852	1	5	8
1013855	2	6	5
1013856	2	5	9
1013858	2	7	-1
1013859	1	6	-9
1013862	2	4	-9
1013879	1	6	8
1013881	1	6	6
1013882	2	7	6
1013883	1	9	8
1013888	1	0	8
1013899	2	6	4
1013900	1	6	6
1013901	1	7	1
1013902	1	6	-7
1013907	1	6	-9
1013910	1	4	2
1013913	2	6	-9
1013917	1	5	-9
1013923	1	4	-9
1013941	2	8	4
1013959	1	8	8
1013981	2	8	5
1013983	1	3	4
1013993	2	5	5
1013998	2	5	5
1014006	2	8	3
1014026	2	6	8
1014029	1	7	1
1014030	1	4	-9
1014036	2	6	-9
1014052	2	6	6
1014056	1	5	2
1014057	1	7	-1
1014063	1	7	-6
1014078	2	5	8
1014079	1	9	7
1014085	1	4	-8
1014090	2	8	-4
1014108	1	0	-10
1014112	1	7	-4
1014113	1	7	5
1014127	2	6	7
1014133	2	5	5
1014141	1	6	4
1014169	2	7	-9
1014188	2	5	8
1014198	2	8	5
1014211	1	4	5
1014216	1	8	8
1014218	2	7	-3
1014223	1	6	-9
1014229	1	8	-9
1014239	1	6	5
1014241	2	7	6
1014265	0	7	8
1014267	2	7	-5
1014284	1	6	5
1014289	2	8	-4
1014295	2	8	7
1014314	2	6	8
1014351	1	9	8
1014352	0	0	-4
1014361	2	6	-9
1014370	2	8	6
1014383	1	7	-5
1014456	2	8	3
1014473	1	8	4
1014478	2	7	-9
1014485	1	6	3
1014497	1	4	7
1014531	1	5	-5
1014550	2	5	-9
1014555	1	6	-4
1014562	1	5	-10
1014565	2	7	2
1014568	0	7	1
1014573	1	0	-9
1014582	1	9	2
1014589	1	8	-9
1014598	2	6	-1
1014609	1	5	8
1014618	2	7	-6
1014625	1	5	2
1014632	1	8	6
1014658	1	0	1
1014661	1	8	4
1014668	1	0	-1
1014701	2	7	-7
1014702	2	6	-6
1014707	2	8	-10
1014716	1	6	-10
1014720	1	9	9
1014742	2	7	-9
1014750	1	0	-2
1014758	0	7	8
1014823	2	5	-9
1014831	0	3	8
1014832	1	3	-1
1014844	2	7	4
1014846	1	7	-9
1014853	2	0	-9
1014862	1	8	4
1014865	1	6	-9
1014876	1	6	4
1014883	2	5	8
1014891	1	7	5
1014894	1	0	3
1014896	1	5	3
1014900	1	0	-10
1014917	0	7	6
1014925	2	5	-9
1014935	1	5	4
1014946	1	8	-5
1014964	1	0	6
1014965	1	7	-4
1014989	2	6	-9
1015042	1	7	-9
1015047	1	7	9
1015070	2	6	-8
1015088	1	5	-6
1015096	1	7	-5
1015107	1	0	-9
1015108	1	7	-9
1015116	2	7	1
1015120	2	7	9
1015177	1	0	-6
1015185	1	4	-9
1015192	2	7	-6
1015203	1	4	7
1015216	2	4	4
1015248	2	8	-9
1015273	2	8	-9
1015289	1	5	-9
1015297	2	7	3
1015299	2	5	4
1015304	2	5	-4
1015339	0	0	-1
1015348	1	4	-7
1015360	1	7	8
1015371	1	0	6
1015374	2	7	-9
1015382	2	8	-9
1015402	1	5	6
1015439	1	6	-9
1015447	1	0	3
1015468	1	0	5
1015479	1	7	-5
1015490	2	6	9
1015515	0	3	-9
1015520	2	4	-10
1015521	2	7	7
1015573	2	6	-9
1015608	1	4	-9
1015610	0	2	-9
1015633	1	6	-9
1015646	0	2	-9
1015678	1	0	7
1015713	1	7	-2
1015718	0	0	-9
1015720	1	6	-9
1015724	2	4	-9
1015748	2	6	-9
1015751	2	7	4
1015759	0	0	9
1015771	1	5	-7
1015775	1	0	4
1015778	1	7	5
1015786	2	6	6
1015799	1	7	7
1015817	0	3	4
1015825	2	9	7
1015846	2	5	4
1015870	1	7	3
1015889	1	7	-6
1015896	2	6	4
1015928	2	7	-3
1015943	0	4	7
1015946	2	0	-9
1015957	2	5	-1
1015958	1	5	1
1015959	2	7	4
1015965	0	0	8
1015993	0	4	-8
1015997	2	3	-9
1015999	2	6	-6
1016014	1	0	-2
1016016	2	4	-9
1016034	2	4	-5
1016090	0	0	-9
1016141	1	0	-9
1016149	0	5	3
1016156	1	4	-9
1016181	1	3	-6
1016212	1	6	-4
1016228	2	5	8
1016246	2	0	-5
1016258	2	8	-6
1016266	1	6	3
1016284	2	8	-9
1016324	0	3	7
1016345	2	4	-9
1016388	2	7	-6
1016451	1	2	4
1016541	1	6	-9
1016597	1	6	6
1016614	2	8	-4
1016633	1	0	3
1016661	1	7	8
1016662	1	4	6
1016663	1	8	-9
1016668	2	8	5
1016669	1	9	9
1016672	1	9	9
1016673	2	7	8
1016674	1	6	1
1016675	2	6	5
1016677	2	6	-7
1016679	2	6	-9
1016680	2	6	9
1016681	1	6	8
1016698	1	6	4
1016713	2	5	8
1016717	1	7	-10
1016718	2	6	-9
1016736	2	4	7
1016743	1	0	2
1016745	1	5	-4
1016750	1	0	-7
1016751	1	4	-9
1016752	1	6	6
1016801	2	5	-9
1016803	1	0	5
1016805	1	3	-3
1016808	2	6	-10
1016811	1	4	7
1016830	1	5	4
1016838	1	0	-9
1016850	1	0	-9
1016868	0	4	5
1016875	2	3	9
1016877	1	0	-9
1016878	1	4	7
1016884	1	4	-6
1016891	2	3	4
1016893	2	7	-6
1016901	1	6	4
1016911	2	3	-9
1016914	2	7	1
1016915	1	0	-1
1016930	2	8	-9
1016938	2	4	-9
1016939	1	6	-2
1016942	1	4	-9
1016957	1	0	8
1016960	0	5	1
1016968	1	6	8
1016970	1	0	-9
1016971	0	0	-1
1016983	2	5	3
1016987	1	0	7
1016991	2	0	-7
1016994	1	4	5
1016996	1	0	7
